lagoslakeid,sampleyear,value,variable
4239,2012,15.19128491,tn_tp_umol
4467,2012,34.30058292,tn_tp_umol
4541,2012,142.1076782,tn_tp_umol
4552,2012,49.82218904,tn_tp_umol
5371,2012,78.93852317,tn_tp_umol
5723,2012,42.07310651,tn_tp_umol
6058,2012,106.7322764,tn_tp_umol
6065,2012,55.83720623,tn_tp_umol
6067,2012,69.264335,tn_tp_umol
6068,2012,43.53447321,tn_tp_umol
6075,2012,61.35201365,tn_tp_umol
6076,2012,62.75438455,tn_tp_umol
6181,2012,76.0802403,tn_tp_umol
6190,2012,42.49195019,tn_tp_umol
6191,2012,31.74494457,tn_tp_umol
6199,2012,44.65636188,tn_tp_umol
6202,2012,43.64240397,tn_tp_umol
6208,2012,51.15066684,tn_tp_umol
6217,2012,43.16804366,tn_tp_umol
6218,2012,22.59961509,tn_tp_umol
6299,2012,24.7372625,tn_tp_umol
6301,2012,88.42255532,tn_tp_umol
6303,2012,33.90609302,tn_tp_umol
15979,2012,43.49044161,tn_tp_umol
28836,2012,12.24564676,tn_tp_umol
30918,2012,60.97110841,tn_tp_umol
36121,2012,47.67516991,tn_tp_umol
40167,2012,29.16194008,tn_tp_umol
40387,2012,65.57687688,tn_tp_umol
45592,2012,47.91174016,tn_tp_umol
45620,2012,17.36203335,tn_tp_umol
46662,2012,41.67320333,tn_tp_umol
52808,2012,20.68247683,tn_tp_umol
57855,2012,76.59572894,tn_tp_umol
60086,2012,39.86617458,tn_tp_umol
67429,2012,57.18037536,tn_tp_umol
73287,2012,50.53470844,tn_tp_umol
74509,2012,37.66702832,tn_tp_umol
80721,2012,66.10160182,tn_tp_umol
82971,2012,39.91954852,tn_tp_umol
86932,2012,35.403443,tn_tp_umol
88095,2012,103.8965025,tn_tp_umol
94401,2012,34.5582098,tn_tp_umol
94414,2012,33.1585588,tn_tp_umol
99307,2012,59.40890435,tn_tp_umol
113702,2012,82.34350464,tn_tp_umol
123328,2012,52.3985513,tn_tp_umol
125242,2012,34.47650027,tn_tp_umol
130135,2012,29.66216876,tn_tp_umol
133500,2012,24.99984762,tn_tp_umol
134511,2012,36.42805129,tn_tp_umol
136311,2012,44.2767516,tn_tp_umol
136466,2012,190.1084939,tn_tp_umol
137300,2012,48.494697,tn_tp_umol
1283,2013,27.76701372,tn_tp_umol
3080,2013,39.52122388,tn_tp_umol
3508,2013,32.60262638,tn_tp_umol
4559,2013,49.39873424,tn_tp_umol
4576,2013,152.0436622,tn_tp_umol
4688,2013,298.5935912,tn_tp_umol
5286,2013,127.192445,tn_tp_umol
5371,2013,72.45743131,tn_tp_umol
5723,2013,40.48695807,tn_tp_umol
6058,2013,26.5449823,tn_tp_umol
6065,2013,45.38597344,tn_tp_umol
6067,2013,51.74127556,tn_tp_umol
6068,2013,39.45904379,tn_tp_umol
6069,2013,37.16690484,tn_tp_umol
6075,2013,68.30738094,tn_tp_umol
6076,2013,46.96842428,tn_tp_umol
6181,2013,37.92196291,tn_tp_umol
6190,2013,27.83423426,tn_tp_umol
6191,2013,34.20873688,tn_tp_umol
6192,2013,16.40945387,tn_tp_umol
6199,2013,43.79071583,tn_tp_umol
6201,2013,30.19996112,tn_tp_umol
6202,2013,72.1874234,tn_tp_umol
6208,2013,94.57045352,tn_tp_umol
6218,2013,25.40275964,tn_tp_umol
6299,2013,34.06028951,tn_tp_umol
6301,2013,129.8706281,tn_tp_umol
6303,2013,45.03882209,tn_tp_umol
15979,2013,38.96732889,tn_tp_umol
28836,2013,18.72074446,tn_tp_umol
30918,2013,50.19822151,tn_tp_umol
36121,2013,43.59769279,tn_tp_umol
40387,2013,55.00813704,tn_tp_umol
42413,2013,21.7992169,tn_tp_umol
43622,2013,50.29505176,tn_tp_umol
46662,2013,39.87922023,tn_tp_umol
49620,2013,125.9202686,tn_tp_umol
52808,2013,29.64489348,tn_tp_umol
57855,2013,63.8607344,tn_tp_umol
60086,2013,50.95317337,tn_tp_umol
63080,2013,50.04608669,tn_tp_umol
64236,2013,27.59483366,tn_tp_umol
74509,2013,36.81323905,tn_tp_umol
79827,2013,12.71239859,tn_tp_umol
80721,2013,90.87873741,tn_tp_umol
86932,2013,121.7155306,tn_tp_umol
88095,2013,122.1950591,tn_tp_umol
90332,2013,28.14382693,tn_tp_umol
94401,2013,30.66231912,tn_tp_umol
94414,2013,40.32868122,tn_tp_umol
99307,2013,56.57484809,tn_tp_umol
101415,2013,22.15895666,tn_tp_umol
107503,2013,36.68922,tn_tp_umol
112900,2013,36.63426551,tn_tp_umol
113702,2013,69.89884871,tn_tp_umol
130135,2013,36.50281332,tn_tp_umol
133407,2013,41.23953813,tn_tp_umol
133500,2013,29.53938753,tn_tp_umol
134511,2013,30.8533918,tn_tp_umol
136303,2013,81.44875259,tn_tp_umol
136311,2013,45.31749592,tn_tp_umol
136466,2013,176.8451106,tn_tp_umol
136468,2013,103.0926611,tn_tp_umol
137300,2013,29.84154451,tn_tp_umol
4967,1992,40.23723023,tn_tp_umol
4935,1990,63.99000714,tn_tp_umol
4821,1992,21.49159331,tn_tp_umol
4285,1990,210.0722199,tn_tp_umol
4393,1990,119.0303629,tn_tp_umol
4494,1990,172.9231425,tn_tp_umol
5040,1990,54.22137826,tn_tp_umol
4566,1990,44.21127766,tn_tp_umol
4886,1990,15.39000172,tn_tp_umol
4607,1990,149.7868423,tn_tp_umol
116962,1992,26.88523641,tn_tp_umol
4863,1992,29.55697776,tn_tp_umol
4701,1990,54.75708701,tn_tp_umol
4882,1990,69.47486489,tn_tp_umol
5118,1990,18.84003309,tn_tp_umol
4637,1990,58.47298013,tn_tp_umol
4542,1990,58.71810314,tn_tp_umol
4884,1990,43.48650262,tn_tp_umol
5183,1990,14.07670397,tn_tp_umol
5383,1990,54.807369,tn_tp_umol
5155,1990,55.26409707,tn_tp_umol
4955,1990,59.72641547,tn_tp_umol
4440,1990,21.72776466,tn_tp_umol
4482,1990,35.01883379,tn_tp_umol
4280,1990,219.5318615,tn_tp_umol
5329,1990,42.32994669,tn_tp_umol
4709,1990,38.59714716,tn_tp_umol
4691,1990,79.24662977,tn_tp_umol
4890,1990,22.75580468,tn_tp_umol
5233,1990,26.59324972,tn_tp_umol
4648,1990,46.86955068,tn_tp_umol
4624,1990,28.3405626,tn_tp_umol
5027,1990,41.94403265,tn_tp_umol
4797,1990,19.81884861,tn_tp_umol
5314,1990,59.42376029,tn_tp_umol
4351,1990,8.101543026,tn_tp_umol
4606,1990,40.47511335,tn_tp_umol
4649,1990,60.79050678,tn_tp_umol
4936,1990,24.7372625,tn_tp_umol
5274,1990,48.97656507,tn_tp_umol
4395,1992,79.58029979,tn_tp_umol
5102,1990,43.77354224,tn_tp_umol
4899,1990,66.73400401,tn_tp_umol
5175,1990,59.42376029,tn_tp_umol
5550,1992,21.02731498,tn_tp_umol
4717,1990,59.94749513,tn_tp_umol
5414,1992,178.2712809,tn_tp_umol
4944,1990,33.60057102,tn_tp_umol
5575,1992,30.36196177,tn_tp_umol
4799,1990,26.19927565,tn_tp_umol
5336,1990,40.99058856,tn_tp_umol
4667,1990,56.20077668,tn_tp_umol
4632,1990,34.90364026,tn_tp_umol
4652,1992,43.72004124,tn_tp_umol
4292,1990,55.26409707,tn_tp_umol
5583,1990,51.73660152,tn_tp_umol
4448,1990,48.39696075,tn_tp_umol
4473,1992,73.24157443,tn_tp_umol
4621,1990,27.12964765,tn_tp_umol
4686,1990,8.725910064,tn_tp_umol
4389,1992,29.15381353,tn_tp_umol
4798,1990,25.88948692,tn_tp_umol
5374,1990,50.06832726,tn_tp_umol
4933,1990,43.69719303,tn_tp_umol
5256,1990,36.04180244,tn_tp_umol
4867,1990,62.34923772,tn_tp_umol
4771,1990,46.53818701,tn_tp_umol
5252,1990,49.62490349,tn_tp_umol
4594,1990,65.01658479,tn_tp_umol
5290,1990,43.13295381,tn_tp_umol
4322,1990,59.44373467,tn_tp_umol
5487,1990,20.0960353,tn_tp_umol
4942,1990,29.69414171,tn_tp_umol
4828,1990,51.01301268,tn_tp_umol
4478,1990,34.38654929,tn_tp_umol
5167,1990,51.57982394,tn_tp_umol
4962,1990,67.27803122,tn_tp_umol
4314,1990,99.27682109,tn_tp_umol
4420,1990,11.6729446,tn_tp_umol
4870,1990,50.52717447,tn_tp_umol
4532,1990,48.23048472,tn_tp_umol
5143,1990,34.40972082,tn_tp_umol
5458,1990,32.8597334,tn_tp_umol
4481,1990,61.4045523,tn_tp_umol
4816,1992,106.4345573,tn_tp_umol
5421,1990,38.34651634,tn_tp_umol
5241,1990,16.57922912,tn_tp_umol
5396,1990,28.3405626,tn_tp_umol
4631,1990,27.32157608,tn_tp_umol
5581,1990,66.58324949,tn_tp_umol
4985,1990,178.7673401,tn_tp_umol
4510,1990,214.4576901,tn_tp_umol
4774,1990,39.29891347,tn_tp_umol
4401,1992,109.6613063,tn_tp_umol
4312,1990,21.18934292,tn_tp_umol
5168,1990,42.89153803,tn_tp_umol
5246,1990,44.90207887,tn_tp_umol
5500,1990,37.7874168,tn_tp_umol
71,1990,106.3333333,chl_ugL
134,1990,85,chl_ugL
156,1990,32.36666667,chl_ugL
173,1990,20,chl_ugL
177,1990,7,chl_ugL
188,1990,50,chl_ugL
211,1990,6.030374985,chl_ugL
236,1990,59,chl_ugL
249,1990,14.44666658,chl_ugL
280,1990,39,chl_ugL
339,1990,2.4,chl_ugL
373,1990,61,chl_ugL
452,1990,6.4,chl_ugL
485,1990,129.0333333,chl_ugL
491,1990,65.2,chl_ugL
567,1990,4.716666667,chl_ugL
678,1990,24,chl_ugL
781,1990,12,chl_ugL
783,1990,5.34,chl_ugL
876,1990,18.83333333,chl_ugL
882,1990,1.44,chl_ugL
906,1990,0.64,chl_ugL
919,1990,6,chl_ugL
931,1990,35.0125,chl_ugL
963,1990,78.5,chl_ugL
1022,1990,3.9,chl_ugL
1048,1990,19,chl_ugL
1054,1990,0.777777778,chl_ugL
1060,1990,10.405,chl_ugL
1065,1990,169,chl_ugL
1109,1990,1.025,chl_ugL
1142,1990,76.33333333,chl_ugL
1143,1990,50,chl_ugL
1203,1990,1.44,chl_ugL
1247,1990,2.64,chl_ugL
1257,1990,17,chl_ugL
1337,1990,88.76666667,chl_ugL
1364,1990,58.4,chl_ugL
1441,1990,2,chl_ugL
1472,1990,51.28571429,chl_ugL
1547,1990,52,chl_ugL
1556,1990,13.33333333,chl_ugL
1564,1990,3.2025,chl_ugL
1610,1990,126,chl_ugL
1617,1990,55.5,chl_ugL
1645,1990,12.44,chl_ugL
1649,1990,74.66666667,chl_ugL
1696,1990,4,chl_ugL
1747,1990,2.59,chl_ugL
1750,1990,67.66666667,chl_ugL
1762,1990,63,chl_ugL
1764,1990,60,chl_ugL
1842,1990,42,chl_ugL
1917,1990,9.700000036,chl_ugL
1964,1990,31.83333333,chl_ugL
2003,1990,2.88,chl_ugL
2033,1990,2.2525,chl_ugL
2062,1990,3.35,chl_ugL
2135,1990,4.23,chl_ugL
2145,1990,8.666666667,chl_ugL
2230,1990,29.7125,chl_ugL
2232,1990,2.5225,chl_ugL
2286,1990,5.9175,chl_ugL
2319,1990,15,chl_ugL
2388,1990,49.1,chl_ugL
2416,1990,4.0575,chl_ugL
2429,1990,24.55,chl_ugL
2572,1990,37.66666667,chl_ugL
2583,1990,28.66666667,chl_ugL
2584,1990,32.76666667,chl_ugL
2589,1990,93.7,chl_ugL
2604,1990,41,chl_ugL
2606,1990,35,chl_ugL
2648,1990,6,chl_ugL
2655,1990,18.135,chl_ugL
2660,1990,3.63,chl_ugL
2667,1990,6.246666667,chl_ugL
2670,1990,6.72,chl_ugL
2680,1990,45.022,chl_ugL
2709,1990,50,chl_ugL
2714,1990,3.25,chl_ugL
2718,1990,50.6,chl_ugL
2723,1990,2.05,chl_ugL
2772,1990,3.05,chl_ugL
2785,1990,136,chl_ugL
2841,1990,61.5,chl_ugL
2851,1990,0.5,chl_ugL
2855,1990,2.371428571,chl_ugL
2867,1990,5.39,chl_ugL
2895,1990,5.37,chl_ugL
2934,1990,21.78,chl_ugL
2939,1990,13.65666667,chl_ugL
2952,1990,2,chl_ugL
3006,1990,28,chl_ugL
3013,1990,35.7,chl_ugL
3015,1990,1.68,chl_ugL
3024,1990,3.568,chl_ugL
3075,1990,1.75,chl_ugL
3078,1990,29.66666667,chl_ugL
3122,1990,1,chl_ugL
3148,1990,15.2,chl_ugL
3199,1990,2.16,chl_ugL
3205,1990,1,chl_ugL
3208,1990,22,chl_ugL
3209,1990,49.7,chl_ugL
3264,1990,17,chl_ugL
3289,1990,3.3325,chl_ugL
3291,1990,187.55,chl_ugL
3343,1990,4.883333333,chl_ugL
3375,1990,4.885,chl_ugL
3387,1990,18.1575,chl_ugL
3467,1990,5.196666667,chl_ugL
3484,1990,4.535,chl_ugL
3523,1990,48.00769231,chl_ugL
3542,1990,45,chl_ugL
3561,1990,2,chl_ugL
3643,1990,30,chl_ugL
3673,1990,8.693333333,chl_ugL
3696,1990,111,chl_ugL
3765,1990,99.73333333,chl_ugL
3771,1990,11.2125,chl_ugL
3801,1990,32,chl_ugL
3810,1990,28,chl_ugL
3850,1990,28.26666667,chl_ugL
3854,1990,11.605,chl_ugL
3859,1990,25.72666667,chl_ugL
3955,1990,6.135,chl_ugL
3960,1990,103.3333333,chl_ugL
3985,1990,8.476666667,chl_ugL
3993,1990,4.965,chl_ugL
4094,1990,45.33444444,chl_ugL
4099,1990,1.4025,chl_ugL
4339,1990,2.997777789,chl_ugL
4356,1990,5.39499999,chl_ugL
4379,1990,18.71200012,chl_ugL
4438,1990,11.16400012,chl_ugL
4449,1990,2.150000033,chl_ugL
4625,1990,4.76,chl_ugL
4664,1990,1.42,chl_ugL
4722,1990,1.58,chl_ugL
4761,1990,17.18777779,chl_ugL
4770,1990,2.64699997,chl_ugL
4802,1990,6.442222167,chl_ugL
4892,1990,5.4200001,chl_ugL
4898,1990,8.90400002,chl_ugL
4972,1990,6.925000013,chl_ugL
4995,1990,2.878181845,chl_ugL
5093,1990,20.22181802,chl_ugL
5248,1990,1.583333333,chl_ugL
5288,1990,8.349999914,chl_ugL
5320,1990,1.939090909,chl_ugL
5397,1990,14.71399999,chl_ugL
5407,1990,30.0566669,chl_ugL
5542,1990,7.0866666,chl_ugL
5564,1990,16.36750015,chl_ugL
5724,1990,37.55,chl_ugL
5726,1990,3.15,chl_ugL
5818,1990,5.3,chl_ugL
6057,1990,55.05,chl_ugL
6059,1990,11.7,chl_ugL
6061,1990,31,chl_ugL
6063,1990,12.1,chl_ugL
6064,1990,92.25,chl_ugL
6068,1990,14.75,chl_ugL
6070,1990,36.05,chl_ugL
6071,1990,22.4,chl_ugL
6075,1990,4.2,chl_ugL
6076,1990,9.25,chl_ugL
6181,1990,5.85,chl_ugL
6185,1990,12.7,chl_ugL
6188,1990,30.55,chl_ugL
6190,1990,17.35,chl_ugL
6192,1990,42.05,chl_ugL
6199,1990,20.6,chl_ugL
6201,1990,40.05,chl_ugL
6207,1990,15.45,chl_ugL
6208,1990,7,chl_ugL
6213,1990,11.7,chl_ugL
6217,1990,18.35,chl_ugL
6218,1990,23.4,chl_ugL
6220,1990,16.8,chl_ugL
6221,1990,20.75,chl_ugL
6298,1990,61.3,chl_ugL
6299,1990,10.7,chl_ugL
6301,1990,6.1,chl_ugL
6303,1990,13.9,chl_ugL
6399,1990,6.196666667,chl_ugL
6404,1990,31.45,chl_ugL
6405,1990,57.55,chl_ugL
6408,1990,52.08,chl_ugL
6412,1990,12.726,chl_ugL
6413,1990,2.781666667,chl_ugL
6419,1990,4.75,chl_ugL
6424,1990,2.782,chl_ugL
6436,1990,7.216666667,chl_ugL
6479,1990,15.49666667,chl_ugL
6480,1990,1.95,chl_ugL
6488,1990,14.03,chl_ugL
6494,1990,2.188,chl_ugL
6499,1990,6.812857143,chl_ugL
6514,1990,1.445,chl_ugL
6519,1990,3.775,chl_ugL
6525,1990,25.756,chl_ugL
6528,1990,3.13,chl_ugL
6529,1990,4.957142857,chl_ugL
6534,1990,4.57,chl_ugL
6537,1990,16.424,chl_ugL
6541,1990,3.766666667,chl_ugL
6547,1990,12.00666667,chl_ugL
6550,1990,2.432,chl_ugL
6552,1990,33.875,chl_ugL
6578,1990,1.9,chl_ugL
6684,1990,690,chl_ugL
6733,1990,5.95,chl_ugL
6781,1990,2.2,chl_ugL
6788,1990,2.196666667,chl_ugL
6810,1990,32.43333333,chl_ugL
6835,1990,9.463333333,chl_ugL
6841,1990,8.5,chl_ugL
6898,1990,3.995,chl_ugL
6921,1990,7.36,chl_ugL
6944,1990,21.14333333,chl_ugL
6953,1990,4.2,chl_ugL
6973,1990,7.858333333,chl_ugL
6974,1990,17.63333333,chl_ugL
7040,1990,9.494,chl_ugL
7128,1990,3.624285714,chl_ugL
7151,1990,3.67,chl_ugL
7160,1990,13.9,chl_ugL
7168,1990,3.308571429,chl_ugL
7169,1990,3.724,chl_ugL
7171,1990,2.826666667,chl_ugL
7291,1990,32.55,chl_ugL
7351,1990,6.67,chl_ugL
7365,1990,2.04,chl_ugL
7399,1990,9.445,chl_ugL
7400,1990,4.25,chl_ugL
7461,1990,1.239285714,chl_ugL
7466,1990,17.5,chl_ugL
7467,1990,6.766666667,chl_ugL
7477,1990,8,chl_ugL
7490,1990,2.8,chl_ugL
7523,1990,16.275,chl_ugL
7525,1990,3.533333333,chl_ugL
7532,1990,13.8,chl_ugL
7534,1990,2.28,chl_ugL
7537,1990,3.1,chl_ugL
7540,1990,8.087,chl_ugL
7545,1990,1.643333333,chl_ugL
7581,1990,2.7,chl_ugL
7595,1990,0.63,chl_ugL
7624,1990,5.52,chl_ugL
7664,1990,5.266666667,chl_ugL
7668,1990,1.4,chl_ugL
7675,1990,2.8,chl_ugL
7676,1990,49.2,chl_ugL
7682,1990,5.9,chl_ugL
7695,1990,15.80375,chl_ugL
7710,1990,4,chl_ugL
7726,1990,5.5,chl_ugL
7736,1990,8.266666667,chl_ugL
7788,1990,2.1725,chl_ugL
7790,1990,3.15,chl_ugL
7791,1990,3.497142857,chl_ugL
7792,1990,6.035,chl_ugL
7827,1990,1.9,chl_ugL
7830,1990,4.168333333,chl_ugL
7844,1990,4.5,chl_ugL
7845,1990,0.9,chl_ugL
7865,1990,4,chl_ugL
7884,1990,2.4,chl_ugL
7889,1990,1.333333333,chl_ugL
7899,1990,2.7,chl_ugL
7916,1990,2,chl_ugL
7921,1990,1.2,chl_ugL
7934,1990,8.233333333,chl_ugL
7959,1990,4.4,chl_ugL
7966,1990,4.236428571,chl_ugL
7969,1990,30.57,chl_ugL
7970,1990,54.76777778,chl_ugL
7992,1990,31,chl_ugL
8018,1990,4.5,chl_ugL
8043,1990,1.9,chl_ugL
8142,1990,4.5,chl_ugL
8145,1990,2.666666667,chl_ugL
8190,1990,3.5,chl_ugL
8195,1990,4.5,chl_ugL
8205,1990,15.38571429,chl_ugL
8239,1990,3,chl_ugL
8248,1990,3.9,chl_ugL
8252,1990,4.042857143,chl_ugL
8271,1990,12.645,chl_ugL
8278,1990,1.801666667,chl_ugL
8286,1990,6.958,chl_ugL
8289,1990,6.089166667,chl_ugL
8291,1990,57.35428571,chl_ugL
8292,1990,1.63,chl_ugL
8294,1990,1.395,chl_ugL
8305,1990,6.890833333,chl_ugL
8306,1990,3.496428571,chl_ugL
8312,1990,2.314,chl_ugL
8319,1990,4.685714286,chl_ugL
8330,1990,3.5,chl_ugL
8339,1990,6.05,chl_ugL
8365,1990,0.31,chl_ugL
8369,1990,3.071428571,chl_ugL
8396,1990,2.4,chl_ugL
8423,1990,6.3,chl_ugL
8443,1990,2.4,chl_ugL
8475,1990,2.6,chl_ugL
8481,1990,19.96666667,chl_ugL
8483,1990,2.7,chl_ugL
8500,1990,3.2,chl_ugL
8521,1990,5.3,chl_ugL
10987,1990,2.9,chl_ugL
11123,1990,6.5,chl_ugL
23670,1990,13.2,chl_ugL
24707,1990,8.9,chl_ugL
25625,1990,1.8,chl_ugL
25760,1990,3.7,chl_ugL
25980,1990,3.133333333,chl_ugL
26660,1990,13.25,chl_ugL
28665,1990,2.25,chl_ugL
30918,1990,9.05,chl_ugL
30935,1990,3.5,chl_ugL
31993,1990,11.45,chl_ugL
36107,1990,6.4,chl_ugL
38705,1990,12.45738462,chl_ugL
39362,1990,3.7,chl_ugL
39489,1990,6.3,chl_ugL
40387,1990,14.5,chl_ugL
40610,1990,52.06666667,chl_ugL
42413,1990,35.55,chl_ugL
43622,1990,5,chl_ugL
45620,1990,26.8,chl_ugL
46662,1990,16.05,chl_ugL
49620,1990,1.65,chl_ugL
49938,1990,3.796666667,chl_ugL
51869,1990,30.95,chl_ugL
55007,1990,40.55,chl_ugL
55761,1990,24.65,chl_ugL
56019,1990,29.3,chl_ugL
63080,1990,32.8,chl_ugL
66336,1990,2.45,chl_ugL
73287,1990,5.45,chl_ugL
78634,1990,13,chl_ugL
80721,1990,11.3,chl_ugL
86932,1990,26.55,chl_ugL
86937,1990,6.75,chl_ugL
88095,1990,1.1,chl_ugL
97720,1990,12.262,chl_ugL
99307,1990,6.25,chl_ugL
101415,1990,32.9,chl_ugL
102576,1990,25.25,chl_ugL
107503,1990,39.05,chl_ugL
107694,1990,79.25,chl_ugL
111865,1990,7.45,chl_ugL
113702,1990,2.45,chl_ugL
113873,1990,3.2,chl_ugL
115040,1990,6.976666667,chl_ugL
115959,1990,6.75,chl_ugL
119108,1990,56.55,chl_ugL
121089,1990,21.8,chl_ugL
122138,1990,13.1,chl_ugL
122324,1990,7.6,chl_ugL
122517,1990,9.9,chl_ugL
123328,1990,7.7,chl_ugL
125242,1990,67.55,chl_ugL
125428,1990,14.35,chl_ugL
129083,1990,2.35,chl_ugL
130135,1990,12.6,chl_ugL
131352,1990,4.2,chl_ugL
133407,1990,15.25,chl_ugL
133439,1990,12.05,chl_ugL
133500,1990,36.05,chl_ugL
134511,1990,23.05,chl_ugL
136303,1990,1.65,chl_ugL
136466,1990,1.3,chl_ugL
136468,1990,1.7,chl_ugL
67,1991,9.38,chl_ugL
71,1991,103.5,chl_ugL
73,1991,1.64,chl_ugL
79,1991,10.875,chl_ugL
134,1991,30,chl_ugL
173,1991,93,chl_ugL
177,1991,4,chl_ugL
179,1991,223.3333333,chl_ugL
188,1991,36,chl_ugL
203,1991,15,chl_ugL
211,1991,3.053000005,chl_ugL
236,1991,26,chl_ugL
249,1991,22.47833352,chl_ugL
280,1991,112,chl_ugL
373,1991,205,chl_ugL
381,1991,22.4,chl_ugL
464,1991,3.9,chl_ugL
468,1991,89.06666667,chl_ugL
507,1991,195.6666667,chl_ugL
552,1991,16.5,chl_ugL
565,1991,1.73,chl_ugL
587,1991,2.85,chl_ugL
598,1991,6.625,chl_ugL
637,1991,1.02,chl_ugL
736,1991,71.96666667,chl_ugL
765,1991,47,chl_ugL
781,1991,35.33333333,chl_ugL
783,1991,8.155,chl_ugL
906,1991,1.957142857,chl_ugL
918,1991,4.31,chl_ugL
919,1991,15,chl_ugL
921,1991,1.36,chl_ugL
933,1991,0.95,chl_ugL
963,1991,94.5,chl_ugL
972,1991,3.38,chl_ugL
1022,1991,0.31,chl_ugL
1054,1991,0.183333333,chl_ugL
1090,1991,18.51,chl_ugL
1109,1991,0.64,chl_ugL
1116,1991,5.64,chl_ugL
1154,1991,2.72,chl_ugL
1189,1991,1.866666667,chl_ugL
1203,1991,0.8,chl_ugL
1247,1991,2.35,chl_ugL
1257,1991,2.66,chl_ugL
1378,1991,130.3,chl_ugL
1430,1991,4.3,chl_ugL
1470,1991,26.86666667,chl_ugL
1520,1991,3.41,chl_ugL
1534,1991,31.20333333,chl_ugL
1547,1991,97,chl_ugL
1610,1991,101,chl_ugL
1617,1991,70,chl_ugL
1645,1991,5.3,chl_ugL
1649,1991,52,chl_ugL
1675,1991,0.342857143,chl_ugL
1699,1991,79.7,chl_ugL
1747,1991,0.84,chl_ugL
1750,1991,101.3333333,chl_ugL
1764,1991,41,chl_ugL
1799,1991,1.12,chl_ugL
1842,1991,47,chl_ugL
1917,1991,1.95166665,chl_ugL
1932,1991,41.16666667,chl_ugL
1939,1991,3.41,chl_ugL
1964,1991,67,chl_ugL
1996,1991,16.8,chl_ugL
2060,1991,1.39,chl_ugL
2062,1991,2.8,chl_ugL
2070,1991,0.64,chl_ugL
2135,1991,2.81,chl_ugL
2145,1991,14.33333333,chl_ugL
2161,1991,10.65,chl_ugL
2165,1991,30.83333333,chl_ugL
2190,1991,2.105,chl_ugL
2203,1991,7,chl_ugL
2230,1991,19.9,chl_ugL
2286,1991,4.3,chl_ugL
2319,1991,15,chl_ugL
2361,1991,13.4,chl_ugL
2500,1991,1.67,chl_ugL
2554,1991,6.93,chl_ugL
2583,1991,78,chl_ugL
2589,1991,88.9,chl_ugL
2604,1991,106,chl_ugL
2606,1991,75,chl_ugL
2648,1991,11,chl_ugL
2680,1991,19,chl_ugL
2703,1991,1.438333333,chl_ugL
2709,1991,53.33333333,chl_ugL
2714,1991,1.169230769,chl_ugL
2718,1991,63.5,chl_ugL
2723,1991,1.157142857,chl_ugL
2755,1991,43.5,chl_ugL
2772,1991,2.36,chl_ugL
2785,1991,80,chl_ugL
2815,1991,6.41,chl_ugL
2851,1991,2.36,chl_ugL
2855,1991,1.2,chl_ugL
2867,1991,2.75,chl_ugL
3006,1991,200,chl_ugL
3024,1991,2.5,chl_ugL
3042,1991,1.41,chl_ugL
3075,1991,0.37,chl_ugL
3122,1991,2,chl_ugL
3150,1991,2.98,chl_ugL
3208,1991,41,chl_ugL
3264,1991,22,chl_ugL
3371,1991,2.45,chl_ugL
3422,1991,0.48,chl_ugL
3434,1991,54.9,chl_ugL
3523,1991,33.06666667,chl_ugL
3528,1991,9.343333333,chl_ugL
3542,1991,58,chl_ugL
3548,1991,55.3,chl_ugL
3561,1991,11,chl_ugL
3598,1991,28.26666667,chl_ugL
3607,1991,16.5,chl_ugL
3643,1991,36,chl_ugL
3696,1991,92.1,chl_ugL
3771,1991,7.53,chl_ugL
3801,1991,83,chl_ugL
3804,1991,3.59400002,chl_ugL
3810,1991,80,chl_ugL
3835,1991,17.56666667,chl_ugL
3859,1991,28.5,chl_ugL
3892,1991,92.9,chl_ugL
3960,1991,125.3333333,chl_ugL
4011,1991,15.83333333,chl_ugL
4099,1991,1,chl_ugL
4339,1991,1.07833335,chl_ugL
4356,1991,3.467142843,chl_ugL
4379,1991,3.287499925,chl_ugL
4438,1991,3.487499975,chl_ugL
4449,1991,1.449090936,chl_ugL
4625,1991,5.485714286,chl_ugL
4664,1991,2.657142857,chl_ugL
4722,1991,1.283333333,chl_ugL
4761,1991,3.38600002,chl_ugL
4770,1991,1.308333367,chl_ugL
4892,1991,3.047499975,chl_ugL
4898,1991,16.39444453,chl_ugL
4972,1991,4.3475,chl_ugL
5089,1991,8.729999867,chl_ugL
5093,1991,7.160000127,chl_ugL
5248,1991,1.983333333,chl_ugL
5288,1991,5.06249995,chl_ugL
5320,1991,2.415,chl_ugL
5397,1991,5.72400003,chl_ugL
5407,1991,12.79545451,chl_ugL
5542,1991,4.001666667,chl_ugL
5564,1991,14.97272722,chl_ugL
5723,1991,21.85,chl_ugL
5724,1991,42.65,chl_ugL
5726,1991,2.2,chl_ugL
6057,1991,59.8,chl_ugL
6059,1991,8.45,chl_ugL
6060,1991,13.1,chl_ugL
6061,1991,31.3,chl_ugL
6063,1991,26.55,chl_ugL
6064,1991,37.5,chl_ugL
6068,1991,7.6,chl_ugL
6070,1991,20.75,chl_ugL
6071,1991,24.8,chl_ugL
6075,1991,3.65,chl_ugL
6076,1991,13.05,chl_ugL
6181,1991,4.95,chl_ugL
6185,1991,20.9,chl_ugL
6188,1991,7.55,chl_ugL
6190,1991,15.5,chl_ugL
6191,1991,17.05,chl_ugL
6192,1991,44.1,chl_ugL
