"lagoslakeid","hu4_zoneid","iws_zoneid","nhd_lat","nhd_long","lake_area_ha","maxdepth","iws_areaha","lakeconnectivity","iws_slope_mean","iws_urban","iws_crop","iws_pasture","iws_forest","iws_lakes_lakes4ha_overlapping_area_pct","iws_lakes_lakes4ha_isolated_overlapping_area_pct","iws_lakes_lakes4ha_drlakestream_overlapping_area_pct","iws_streamdensity_headwaters_density_mperha","iws_streamdensity_midreaches_density_mperha","iws_streamdensity_rivers_density_mperha","hu4_baseflowindex_mean","hu4_runoff_mean","hu4_dep_totaln_1990_mean","hu4_dep_totaln_2010_mean","hu4_dep_change","hu4_prism_ppt_30yr_normal_800mm2_annual_mean","hu4_prism_tmean_30yr_normal_800mm2_annual_mean","hu4_tmean_1990","hu4_tmean_2011","hu4_tmean_change","hu4_ppt_1990","hu4_ppt_2011","hu4_ppt_change","hu4_damdensity_pointspersqkm","hu4_roaddensity_density_mperha","hu4_slope_mean","hu4_urban","hu4_crop","hu4_pasture","hu4_forest","hu4_lakes_lakes4ha_avgsize_ha","hu4_lakes_lakes4ha_overlapping_area_pct","hu4_lakes_lakes4ha_isolated_overlapping_area_pct","hu4_lakes_lakes4ha_drlakestream_overlapping_area_pct","hu4_latewisconsinglaciation_glaciation"
2572,"HU4_25","IWS_23665",45.30476,-94.118741,1260.405422,22.2504,3038.90795752346,"DR_LakeStream",1.9289,4.48,41.43,9.26,21.89,0,0,0,4.6562,0.7911,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3985,"HU4_25","IWS_23896",45.24257,-94.984107,90.41227385,9.8,103.84713146916,"Isolated",3.2601,33.82,8.58,7.81,25.15,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
82555,"HU4_25","IWS_20867",47.595044,-94.811317,288.920288,15.2,835.087969292738,"DR_LakeStream",3.7152,0.24,0,1.65,69.95,0,0,0,0.3855,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3542,"HU4_25","IWS_20857",44.920811,-93.23598,21.68515418,9.4,3090.2083687711,"DR_LakeStream",1.8593,82.63,0,0.07,4.38,0,0,0,6.4243,4.7832,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
857,"HU4_25","IWS_24547",45.074398,-93.413319,114.2144361,10.7,710.348830498638,"DR_LakeStream",3.4492,36,0,0.1,5.28,0,0,0,3.012,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2648,"HU4_25","IWS_21216",44.832996,-93.698663,103.1286238,12.2,408.977712260376,"DR_Stream",3.4658,2.86,29.09,36.63,14.24,0,0,0,3.9973,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
79,"HU4_25","IWS_22087",45.198248,-93.854105,291.3260981,12.1,365.082480457222,"DR_Stream",2.9024,33.1,19.73,11.65,10.37,0,0,0,0.052,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3208,"HU4_25","IWS_20987",44.886682,-93.632324,43.86769674,10.4,268.889653717912,"DR_LakeStream",3.076,30.56,0,11.3,38.02,0,0,0,9.0928,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1266,"HU4_25","IWS_23873",46.352219,-94.287495,172.6909895,7.9,388.746249941134,"DR_Stream",0.6424,3.56,3.87,0.86,13.38,1.4632,0,0,0.7881,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
4200,"HU4_25","IWS_21158",45.030909,-93.649275,324.6329052,17.7,1694.58483631275,"DR_LakeStream",3.0445,2.64,21.23,34.27,18.42,0,0,0,6.1555,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1934,"HU4_25","IWS_20361",45.07694,-92.986289,974.7547055,25.3,1122.05778680233,"Headwater",2.8709,37.6,0.35,1.71,37.73,0,0,0,0.003,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1646,"HU4_25","IWS_23030",47.602273,-94.287473,222.4394668,9.1,9552.077915963,"DR_LakeStream",1.1561,0.01,0.04,2.77,48.47,0,0,0,6.8415,1.2654,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
107343,"HU4_25","IWS_23110",47.005343,-94.931815,36.82943987,16.5,56.0641645465687,"DR_LakeStream",3.7475,0.81,0,0,79.13,0,0,0,2.3707,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
843,"HU4_25","IWS_23210",44.86656,-93.659015,65.63557503,12.2,333.61473248295,"DR_Stream",2.7291,21.65,6.93,14.72,23.05,0,0,0,4.3379,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
598,"HU4_25","IWS_20058",46.44723,-94.353886,4007.537143,21.3,3204.49867511599,"DR_LakeStream",3.7463,1.13,1.32,2.47,54.23,0,0,0,0.8205,2e-04,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1572,"HU4_25","IWS_21056",45.928508,-95.350883,726.3016207,25.9,898.141458221451,"DR_LakeStream",2.5496,15.18,16.19,19.78,21.54,0,0,0,5.847,0.0635,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3244,"HU4_25","IWS_24739",45.894446,-95.374555,54.74402133,9.4,354.396324006867,"DR_LakeStream",1.0626,71.54,0.48,2.13,1.85,0,0,0,0.236,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3792,"HU4_25","IWS_21798",45.820374,-95.420323,383.6800398,25.3,1265.44429650777,"DR_Stream",1.7653,3.92,57.35,16.78,11.04,0,0,0,1.902,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
56645,"HU4_25","IWS_23120",45.256982,-93.222184,68.47307932,6.7,125.729091492954,"Headwater",1.2852,10.84,7.52,9.65,29.58,0,0,0,0.1024,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1441,"HU4_25","IWS_24185",46.888711,-94.99941,786.5468848,41.1,3024.75481606095,"DR_LakeStream",1.7919,2.55,4.64,13.37,66.24,0,0,0,0.2908,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
177,"HU4_25",NA,44.964807,-93.535843,3.487689177,16.166,NA,"DR_Stream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1593,"HU4_25","IWS_20227",45.443123,-94.537172,101.822258,9.1,53080.7498457269,"DR_LakeStream",1.8372,0.95,57.46,27.93,5.29,0.0721,0,0,11.7058,2.2861,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3960,"HU4_25","IWS_19797",45.259869,-93.044205,175.0289498,1.8,1305.97335259926,"DR_LakeStream",0.8376,11.11,19.45,14.25,26.39,0,0,0,13.1309,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
32638,"HU4_25","IWS_22998",45.060862,-93.387497,4.070891169,1.2,38.2056150245038,"Headwater",1.925,78.78,0,0,4.48,0,0,0,0.0185,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2185,"HU4_25",NA,44.96751,-93.324221,3.759438731,15.2,NA,"Headwater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1094,"HU4_25","IWS_19814",47.577956,-94.719936,705.782455,16.8,4321.05691437194,"DR_LakeStream",2.5344,0.31,0.54,6.89,54.5,0,0,0,3.6801,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2978,"HU4_25","IWS_20325",46.509355,-94.159911,1043.841245,22.9,938.033400493991,"DR_Stream",0.6774,0.27,4.15,4.28,28.64,0,0,0,0.2184,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
882,"HU4_25","IWS_23497",47.027776,-94.824643,145.7687802,10.1,488.362934156302,"Headwater",3.7034,0.17,2.51,21.62,59.95,0,0,0,0.0362,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1321,"HU4_25","IWS_22399",44.972994,-93.004812,31.58963785,2.1,1196.76216633142,"DR_Stream",2.5591,56.57,0,1.2,11.91,0,0,0,11.7369,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
124012,"HU4_25","IWS_23558",45.201814,-93.505544,157.4377784,2.1,985.058660772237,"DR_Stream",1.4665,24.72,33.33,13.17,9.76,0,0,0,1.0106,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2583,"HU4_25","IWS_24235",45.152884,-93.099026,129.6879173,3,1086.67516006645,"DR_LakeStream",0.8316,15.31,4.43,16.59,19.31,0.5993,0,0,9.4539,0.8624,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
567,"HU4_25","IWS_24489",46.553054,-94.263923,158.149828,14,441.032416837867,"DR_LakeStream",4.0574,0,0.33,2.13,63.95,0,0,0,0.3629,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1335,"HU4_25","IWS_21900",45.07314,-93.126426,59.47743701,9.1,148.78848891612,"DR_Stream",4.0741,45.96,0,0,19.16,0,0,0,0.203,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
47250,"HU4_25","IWS_20621",47.22583,-94.747539,386.1338777,9.1,1558.51567137615,"DR_Stream",2.0385,1.05,0.59,8.91,65.7,0,0,0,4.1879,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3652,"HU4_25","IWS_21871",46.243829,-94.610406,71.90220509,5.5,123.761285332062,"Isolated",5.3067,0,2.35,1.49,27.72,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
36752,"HU4_25","IWS_21602",46.552356,-94.12706,28.88176172,12.8016,199.629869461719,"Isolated",0.8377,0.36,1.4,1.49,45.33,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
47286,"HU4_25","IWS_24047",45.905286,-95.441727,117.3800796,13.4,1019.93220456302,"DR_LakeStream",3.9891,1.82,27.2,22.47,20.15,0.4194,0,0.4194,3.0331,1.3066,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2606,"HU4_25","IWS_22282",44.882505,-93.730758,102.4641944,6.1,893.028210855868,"DR_LakeStream",3.7231,1.11,11.64,45.26,18.12,0,0,0,8.578,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2718,"HU4_25","IWS_19780",45.428382,-94.533252,159.9330892,9.1,239.611679644671,"DR_LakeStream",4.8699,1.17,39.91,6.81,21.16,0,0,0,0,0.0509,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2193,"HU4_25","IWS_22557",45.092812,-93.463486,92.73951703,14.6,753.084039976129,"Headwater",4.272,57.96,0.22,1.71,11.68,0,0,0,0.0649,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
931,"HU4_25","IWS_21548",46.86182,-94.857577,260.7240238,10.7,3344.40767022189,"DR_LakeStream",1.6369,0.24,10.09,3.29,68.18,0.4156,0,0.1394,3.0888,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2913,"HU4_25","IWS_20901",45.307906,-94.027518,54.78271272,7,126.134772576573,"Isolated",4.1502,0,34.21,14.09,20.4,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
9914,"HU4_25","IWS_23263",46.837834,-94.873502,90.70141993,55.2,241.028377898533,"DR_LakeStream",2.2842,0.07,30.74,6.67,52.88,0,0,0,0,2.3134,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
51452,"HU4_25","IWS_21213",44.829179,-93.68005,25.41653943,1,113.058498547263,"DR_LakeStream",3.5022,1.27,5.02,38.14,20.06,0,0,0,2.0696,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
51459,"HU4_25","IWS_21799",47.028435,-95.09834,170.5762274,23.5,719.641316920546,"DR_LakeStream",3.1226,0.83,0.06,3.2,83.79,0,0,0,3.0727,0.9799,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1378,"HU4_25","IWS_23235",45.087229,-94.295944,80.12124126,9.1,389.199195373247,"DR_LakeStream",3.1429,30.61,27.74,25.19,4,0,0,0,0.346,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
39951,"HU4_25","IWS_24505",45.817249,-95.342064,42.19367287,13.7,891.338808492377,"DR_Stream",0.9255,4.22,62.03,9.87,6.9,0.5668,0,0,1.6876,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1385,"HU4_25","IWS_22283",47.192381,-95.412893,151.9733842,16.2,2104.69716133923,"Isolated",5.4806,0.06,0,0.17,85.29,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
4055,"HU4_25","IWS_19753",45.098891,-93.137848,177.771946,7.3,100.863118270119,"Isolated",2.2969,39.04,0,0,43.84,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
85738,"HU4_25","IWS_24132",44.906982,-92.910081,30.31938068,6.7,2511.07285884754,"DR_LakeStream",2.7526,51.75,15.35,9.74,6.34,0.7529,0,0.2439,4.0189,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
876,"HU4_25","IWS_20268",45.906082,-95.111607,2566.291503,20.4,13100.8399112011,"DR_LakeStream",1.0938,0.82,48.13,29.29,6.42,0.0459,0,0.0459,5.6417,1.4075,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
1799,"HU4_25","IWS_21715",47.461269,-93.553845,706.3063643,48.8,1169.04163720671,"DR_LakeStream",5.2998,0.09,0,0,73.17,0.9528,0,0,2.1279,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
3053,"HU4_25","IWS_22867",45.043381,-93.170131,83.43175463,12.2,1272.35781726506,"DR_LakeStream",1.9945,75.67,0,0,8.97,0.9061,0,0,9.9447,0.0067,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
594,"HU4_25","IWS_24299",45.376667,-93.668924,61.53557066,5.8,391.691610114044,"Headwater",2.1397,0,7.54,1.67,54.23,0,0,0,0,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
2824,"HU4_25","IWS_21955",45.704093,-94.096131,51.76914293,6.1,6662.98595773904,"DR_Stream",0.9848,0.05,46.77,32.09,10.36,0,0,0,9.542,0,0,58.4376,5.8295,4.3656,4.4776,0.0366679999999991,713.9688,5.4364,622.754368340205,541.430376443923,0.0202991467881492,5830.43352185009,5551.41468238229,0.0611999253951034,0.0034,21.5152,1.5626,3.0735,21.3256,12.9438,29.1691,79.5,7.8584,0.8498,5.5407,"Partially_Glaciated"
